"!!id","!!type","ID dell'isola","dissesto","zoom","primo rilevatore","presenza porta d'acqua","n° anelli acciaio su pav","n° anelli ferro","estensione degrado","estensione dissesto","ID del segmento","tipologia","degrado","ragione giuridica","ID","sovrastruttura","Y","n° anelli ferro su pav","X","note","materiale","scarichi fognari","n° anelli anelli mancanti","n° anelli acciaio","scarichi pluviali","progressivo","lunghezza (m)","jobs","jobItems"
"2TORDOMI01000085","sponde","2TOR","leggero","49.9999999997949","Plotting","si","0","0","generalizzata","puntuale diffusa","DOMI01","sponda","leggero","privata","2TORDOMI01000085","non rilevato","5035219.11302847","0","2311208.61433044","","pietra","1","0","0","0","000085","5.03","[00003, 232/1, 00114, 00517]","[00114SP0107, 00114SP0109, 00114SP0110]"
"2TORDOMI01000086","sponde","2TOR","leggero","49.9999999998877","Plotting","si","0","0","generalizzata","puntuale","DOMI01","sponda","leggero","privata","2TORDOMI01000086","non rilevato","5035214.36384196","0","2311204.74684821","","pietra","1","0","0","1","000086","7.21","[00003, 232/1, 00114, 00517]","[00114SP0109, 00114SP0110, 00114SP0113]"
"2TORDOMI01000087","sponde","2TOR","leggero","50.0000000000086","Plotting","si","0","0","generalizzata","puntuale","DOMI01","sponda","leggero","privata","2TORDOMI01000087","non rilevato","5035206.22523602","0","2311198.39725051","","pietra","2","0","0","1","000087","13.43","[00003, 232/1, 00114, 00517]","[00114SP0110, 00114SP0113, 00114SP0115]"
"2TORDOMI01000088","sponde","2TOR","leggero","50.0000000000858","Plotting","no","0","0","generalizzata","puntuale","DOMI01","sponda","leggero","pubblica","2TORDOMI01000088","non rilevato","5035193.11748126","0","2311187.65241181","","calcestruzzo","2","0","0","1","000088","10.63","[00003, 232/1, 00114, 00159, 00517, 00187, II509]","[00114SP0113, 00114SP0115, 00114SP0198]"
"2TORGRAN13000089","sponde","2TOR","assente","50.0000000001534","Plotting","si","0","0","puntuale","nulla","GRAN13","sponda","medio","privata","2TORGRAN13000089","non rilevato","5035387.21423437","0","2311385.99900069","","pietra","1","0","0","1","000089","16.2","[00320, 232/1, 00159, 00517, 00187, II509]","[00187SP0199]"
"2TORGRAN13000090","sponde","2TOR","assente","49.9999999999378","Plotting","no","0","0","puntuale diffusa","nulla","GRAN13","riva d'acqua","leggero","pubblica","2TORGRAN13000090","non rilevato","5035393.58314344","0","2311378.57739298","","pietra","1","1","0","0","000090","3.34","[232/1, 00159, 00517, 00187, II509]","[00187SP0199]"
"2TORGRAN13000091","sponde","2TOR","assente","50.000000000056","Plotting","si","0","0","puntuale","nulla","GRAN13","sponda","medio","privata","2TORGRAN13000091","non rilevato","5035405.54109516","0","2311372.25253397","","pietra","0","2","0","0","000091","28.21","[232/1, 00159, 00517, 00187, II509]","[]"
"2TORGRAN13000092","sponde","2TOR","assente","49.9999999995559","Plotting","no","0","0","puntuale","nulla","GRAN13","riva d'acqua","medio","pubblica","2TORGRAN13000092","non rilevato","5035411.24011897","0","2311360.36146918","passerella in legno","pietra","0","0","0","0","000092","2.96","[232/1, 00159, 00517, 00187, II509]","[]"
"2TORGRAN13000093","sponde","2TOR","assente","50.0000000003185","Plotting","si","0","0","puntuale","nulla","GRAN13","sponda","medio","privata","2TORGRAN13000093","non rilevato","5035416.6091993","0","2311353.2697107","","pietra","0","0","0","1","000093","14.37","[232/1, 00517]","[]"
"2TORGRAN13000094","sponde","2TOR","assente","49.9999999999728","Plotting","si","0","0","puntuale diffusa","nulla","GRAN13","sponda","medio","privata","2TORGRAN13000094","non rilevato","5035424.92777441","0","2311342.92069107","","pietra","0","0","0","1","000094","12.16","[00003, 232/1, 00114, 00517]","[]"
"2TORII0485000032","sponde","2TOR","leggero","49.9999999996183","Plotting","no","0","0","generalizzata","puntuale","II0485","riva d'acqua","leggero","pubblica","2TORII0485000032","non rilevato","5035191.99767307","0","2311186.1763365","","mattoni","1","0","0","0","000032","2.89","[00003, 232/1, 00114, 00159, 00517, 00187, II509]","[00114SP0115, 00114SP0198, 00114SP0199]"
"2TORII0485000033","sponde","2TOR","leggero","50.0000000000022","Plotting","si","0","0","generalizzata","puntuale","II0485","sponda","leggero","privata","2TORII0485000033","non rilevato","5035190.36795222","0","2311184.06530142","","mattoni","0","0","0","0","000033","2.44","[00003, 232/1, 00114, 00159, 00517, 00187, II509]","[00114SP0198, 00114SP0199, 00114SP0200]"
"2TORMADO01000095","sponde","2TOR","assente","49.9999999998052","Plotting","si","0","0","generalizzata","nulla","MADO01","sponda","leggero","privata","2TORMADO01000095","edificio","5035171.63116165","0","2311173.58434211","","pietra","0","0","0","0","000095","15.57","[00003, 00320, 232/1, 00114, 00159, 00517, 00187, II509]","[00114SP0201, 00114SP0202, 00187SP0026, 00187SP0291]"
"2TORMADO01000096","sponde","2TOR","assente","50.0000000002844","Plotting","no","0","0","generalizzata","puntuale","MADO01","sponda","leggero","privata","2TORMADO01000096","muro di cinta","5035148.05519998","0","2311192.67436638","","mattoni","0","0","0","3","000096","45.04","[00320, 232/1, 00159, 00517, 00187, II509]","[00187SP0026, 00187SP0232, 00187SP0291]"
"ACCAACCA01008822","sponde","ACCA","non rilevato","50.0000000000824","NR","no","999","999","non rilevato","non rilevato","ACCA01","sponda","non rilevato","non definita","ACCAACCA01008822","non rilevato","5034403.56272429","999","2311012.91478199","Non censita","non rilevato","999","0","999","999","008822","16.32","[00009, 232/1, 00517]","[]"
"ACCAACCA01008823","sponde","ACCA","non rilevato","49.999999999927","NR","no","999","999","non rilevato","non rilevato","ACCA01","sponda","non rilevato","non definita","ACCAACCA01008823","non rilevato","5034391.49479141","999","2311009.92140022","Non censita","non rilevato","999","0","999","999","008823","20.95","[00009, 232/1, 00313, 00517]","[]"
"ACCAACCA02000100","sponde","ACCA","assente","49.9999999997509","Plotting","si","0","0","puntuale diffusa","nulla","ACCA02","sponda","medio","privata","ACCAACCA02000100","non rilevato","5034356.52078212","0","2311065.81435249","","pietra","1","0","0","1","000100","28.32","[232/1, 00313, 00517]","[00313SP0001, 00313SP0002, 00313SP0009]"
"ACCAGIUD07000101","sponde","ACCA","assente","50.0000000002982","Plotting","no","0","0","generalizzata","nulla","GIUD07","sponda","leggero","pubblica","ACCAGIUD07000101","non rilevato","5034126.24022693","0","2310931.8378411","collettore c. grande - gd cavi elettrici","pietra","0","0","0","0","000101","18.65","[232/1, 00517]","[]"
"ACCAGIUD07000102","sponde","ACCA","assente","50.0000000000188","Plotting","no","0","0","generalizzata","nulla","GIUD07","riva d'acqua","medio","pubblica","ACCAGIUD07000102","non rilevato","5034130.24954018","0","2310914.70217353","","pietra","0","2","0","0","000102","14.48","[232/1, 00517]","[]"
"ACCAGIUD07000103","sponde","ACCA","assente","50.0000000002426","Plotting","no","0","0","generalizzata","nulla","GIUD07","sponda","medio","pubblica","ACCAGIUD07000103","non rilevato","5034132.96907435","0","2310911.36245006","","pietra","0","4","0","0","000103","5.58","[232/1, 00517]","[]"
"ACCAGIUD07000104","sponde","ACCA","assente","50.0000000003691","Plotting","no","0","0","puntuale","nulla","GIUD07","sponda","grave","pubblica","ACCAGIUD07000104","non rilevato","5034139.7479132","0","2310899.3476918","","composito","1","2","0","0","000104","37.48","[232/1, 00517]","[]"
"ACCAGIUD07000105","sponde","ACCA","assente","49.9999999999474","Plotting","no","0","0","generalizzata","nulla","GIUD07","riva d'acqua","leggero","pubblica","ACCAGIUD07000105","non rilevato","5034148.02649516","0","2310874.83164768","","pietra","0","0","0","0","000105","3.34","[232/1, 00517]","[]"
"ACCAGIUD07000106","sponde","ACCA","assente","49.9999999998393","Plotting","no","0","0","generalizzata","nulla","GIUD07","sponda","leggero","pubblica","ACCAGIUD07000106","non rilevato","5034149.60622456","0","2310870.53536144","","composito","0","2","0","0","000106","5.78","[232/1, 00517]","[]"
"ACCAGIUD07000107","sponde","ACCA","assente","50.0000000003633","Plotting","no","0","0","puntuale diffusa","nulla","GIUD07","sponda","medio","pubblica","ACCAGIUD07000107","non rilevato","5034152.86566625","0","2310861.67066335","","pietra","0","0","0","0","000107","13.06","[232/1, 00517]","[]"
"ACCAGIUD07000108","sponde","ACCA","assente","50.0000000000539","Plotting","no","0","0","generalizzata","nulla","GIUD07","riva d'acqua","leggero","pubblica","ACCAGIUD07000108","non rilevato","5034156.17509938","0","2310855.92304049","","pietra","0","0","0","0","000108","3.44","[232/1, 00517]","[]"
"ACCAGIUD07000109","sponde","ACCA","assente","50.0000000000666","Plotting","no","0","0","puntuale","nulla","GIUD07","sponda","grave","pubblica","ACCAGIUD07000109","non rilevato","5034162.12408038","0","2310839.21617692","","composito","0","0","0","0","000109","30.75","[232/1, 00517]","[]"
"ACCAGIUD07000110","sponde","ACCA","assente","49.9999999998833","Plotting","no","0","0","puntuale","nulla","GIUD07","sponda","grave","pubblica","ACCAGIUD07000110","non rilevato","5034171.17253047","0","2310814.97225841","","pietra","1","0","0","0","000110","14.38","[232/1, 00517]","[]"
"ACCAGIUD07000111","sponde","ACCA","assente","49.9999999999737","Plotting","no","0","0","generalizzata","nulla","GIUD07","sponda sotto ponte","leggero","pubblica","ACCAGIUD07000111","non rilevato","5034175.81173582","0","2310811.31093194","non specificato - fianco ponte","altro","0","0","0","0","000111","5.64","[00009, 232/1, 00107, 00517]","[]"
"ACCAGIUD08000112","sponde","ACCA","assente","49.9999999996498","Plotting","no","0","0","puntuale","nulla","GIUD08","sponda","grave","pubblica","ACCAGIUD08000112","non rilevato","5034118.90148399","0","2310961.02125184","","composito","0","0","0","0","000112","22.89","[232/1, 00517]","[]"
"ACCAGIUD09000113","sponde","ACCA","assente","49.9999999996669","Plotting","no","0","0","puntuale diffusa","nulla","GIUD09","sponda sotto ponte","leggero","pubblica","ACCAGIUD09000113","non rilevato","5034090.47635293","0","2311035.84754998","fianco ponte","pietra","0","0","0","0","000113","7.01","[00009, 232/1, 00120, 00517]","[00120SP0056]"
"ACCAGIUD09000114","sponde","ACCA","assente","71.216035376297","Plotting","no","0","0","generalizzata","nulla","GIUD09","sponda","leggero","pubblica","ACCAGIUD09000114","non rilevato","5034104.04403848","0","2311000.26491651","","pietra","7","0","0","0","000114","74.17","[232/1, 00120, 00517]","[]"
"ACCAGRAN31000115","sponde","ACCA","assente","50.0000000000875","Plotting","no","0","0","puntuale diffusa","nulla","GRAN31","sponda","leggero","privata","ACCAGRAN31000115","non rilevato","5034433.54758818","0","2310992.82696379","","pietra","0","0","0","0","000115","21.98","[232/1, 00517]","[]"
"ACCAGRAN31000116","sponde","ACCA","assente","50.0000000000303","Plotting","no","0","0","puntuale diffusa","nulla","GRAN31","sponda","leggero","privata","ACCAGRAN31000116","non rilevato","5034423.34933504","0","2310999.89398357","","pietra","0","0","0","0","000116","26.27","[00009, 232/1, 00517]","[]"
"ACCAGRAN31000117","sponde","ACCA","assente","49.9999999999281","Plotting","si","0","0","puntuale","nulla","GRAN31","sponda","grave","privata","ACCAGRAN31000117","non rilevato","5034450.37470586","0","2310978.65169306","","pietra","0","0","0","2","000117","19.62","[232/1, 00517]","[]"
"ACCAGRAN31000118","sponde","ACCA","assente","50.0000000002476","Plotting","no","0","0","generalizzata","nulla","GRAN31","sponda","medio","privata","ACCAGRAN31000118","non rilevato","5034460.41298639","0","2310971.18060797","","pietra","0","0","0","0","000118","19.91","[232/1, 00517]","[]"
"ACCAGRAN31000119","sponde","ACCA","assente","50.0000000000047","Plotting","no","0","0","generalizzata","nulla","GRAN31","sponda","medio","privata","ACCAGRAN31000119","non rilevato","5034473.07081823","0","2310959.57816125","","pietra","0","0","0","0","000119","0.67","[232/1, 00107, 00517]","[00107SP0170]"
"ACCAGRAN32000120","sponde","ACCA","assente","49.9999999999625","Plotting","no","0","0","puntuale","nulla","GRAN32","riva d'acqua","grave","pubblica","ACCAGRAN32000120","non rilevato","5034398.27363026","0","2311027.87344463","","pietra","0","1","1","0","000120","13.63","[232/1, 00313, 00517]","[]"
"ACCAGRAN32000121","sponde","ACCA","assente","50.0000000001955","Plotting","no","2","0","nulla","nulla","GRAN32","sponda","assente","pubblica","ACCAGRAN32000121","non rilevato","5034402.99282191","0","2311021.383661","","pietra","0","0","0","0","000121","3.84","[00009, 232/1, 00313, 00517]","[]"
"ACCAGRAN33000122","sponde","ACCA","assente","49.9999999997067","Plotting","no","0","0","puntuale diffusa","nulla","GRAN33","sponda","medio","pubblica","ACCAGRAN33000122","non rilevato","5034369.71852147","0","2311064.52794048","","pietra","1","0","0","0","000122","8.79","[232/1, 00313, 00517]","[00313SP0002, 00313SP0003, 00313SP0009]"
"ACCAGRAN33000123","sponde","ACCA","assente","49.999999999809","Plotting","no","0","0","generalizzata","nulla","GRAN33","sponda sotto ponte","leggero","pubblica","ACCAGRAN33000123","non rilevato","5034376.65733292","0","2311058.59065431","","pietra","0","0","0","0","000123","10.7","[00302, 232/1, 00313, 00517]","[00313SP0002, 00313SP0003]"
"ACCAGRAN33000124","sponde","ACCA","assente","50.000000000308","Plotting","no","0","0","nulla","nulla","GRAN33","sponda","assente","pubblica","ACCAGRAN33000124","non rilevato","5034379.96676605","0","2311051.63908176","PONTILE SU PALI IN C.A. DELL'ACTV","altro","0","0","0","0","000124","26.31","[232/1, 00313, 00517]","[00313SP0003]"
"ACCAGRAN34000125","sponde","ACCA","assente","50.0000000001652","Plotting","si","0","0","puntuale diffusa","nulla","GRAN34","sponda","medio","privata","ACCAGRAN34000125","non rilevato","5034347.45233545","0","2311111.35003887","","pietra","0","0","0","0","000125","2.36","[232/1, 00517]","[]"
"ACCAGRAN34000126","sponde","ACCA","assente","49.9999999999346","Plotting","si","0","0","generalizzata","nulla","GRAN34","sponda","leggero","privata","ACCAGRAN34000126","non rilevato","5034354.20117944","0","2311102.11426039","","pietra","0","0","0","0","000126","24.96","[232/1, 00517]","[]"
"ACCAGRAN34000127","sponde","ACCA","assente","49.9999999996252","Plotting","si","0","0","puntuale diffusa","nulla","GRAN34","sponda","medio","privata","ACCAGRAN34000127","non rilevato","5034366.72903354","0","2311076.27057311","","pietra","1","0","0","1","000127","21.56","[232/1, 00517]","[]"
"ACCAGRAN35000128","sponde","ACCA","assente","49.9999999998822","Plotting","si","0","0","nulla","nulla","GRAN35","sponda","leggero","privata","ACCAGRAN35000128","non rilevato","5034329.02549179","0","2311154.73345902","PASSERELLA SU PALI","pietra","0","0","0","0","000128","10.29","[00009, 232/1, 00120, 00517]","[00120SP0022]"
"ACCAGRAN35000129","sponde","ACCA","assente","49.9999999997934","Plotting","si","0","0","generalizzata","nulla","GRAN35","sponda","leggero","privata","ACCAGRAN35000129","non rilevato","5034333.08479648","0","2311147.32834378","SCALINATA IN PIETRA PER R.A.","pietra","0","0","0","0","000129","20.79","[232/1, 00517]","[]"
"ACCAGRAN35000130","sponde","ACCA","assente","50.0000000000371","Plotting","si","0","0","nulla","nulla","GRAN35","sponda","leggero","privata","ACCAGRAN35000130","non rilevato","5034343.16307016","0","2311122.1526012","","pietra","0","0","0","0","000130","19.16","[232/1, 00517]","[]"
"ACCAII1310000097","sponde","ACCA","assente","50.0000000001718","Plotting","no","0","1","generalizzata","nulla","II1310","sponda","medio","pubblica","ACCAII1310000097","assente","5034223.82351187","0","2310836.89073981","acca 49 bis","pietra","0","1","0","0","000097","6.34","[00009, 232/1, 00107, 00517]","[00107SP0146, 00107SP0226, 00107SP0227]"
"ACCAII1310000098","sponde","ACCA","assente","50.0000000000618","Plotting","no","0","0","puntuale","nulla","II1310","sponda","medio","pubblica","ACCAII1310000098","assente","5034220.32411128","0","2310834.72198111","","pietra","0","0","0","0","000098","2.4","[232/1, 00107, 00517]","[00107SP0226, 00107SP0227, 00107SP0228]"
"ACCAII1310000099","sponde","ACCA","assente","50.0000000002919","Plotting","no","0","0","generalizzata","nulla","II1310","sponda","leggero","pubblica","ACCAII1310000099","assente","5034218.11448977","0","2310833.17168973","acca 50bis","pietra","0","1","0","0","000099","2.97","[00009, 232/1, 00107, 00517]","[00107SP0227, 00107SP0228]"
"ACCATROV01000131","sponde","ACCA","assente","50.0000000002648","Plotting","no","0","0","generalizzata","nulla","TROV01","sponda","leggero","privata","ACCATROV01000131","assente","5034468.63157863","0","2310953.30277963","","pietra","1","0","0","0","000131","15.06","[00009, 232/1, 00107, 00517]","[00009SP0364, 00009SP0393, 00107SP0114, 00107SP0170]"
"ACCATROV02000132","sponde","ACCA","assente","54.0465742362026","Plotting","si","0","0","generalizzata","nulla","TROV02","sponda","leggero","privata","ACCATROV02000132","assente","5034443.61586812","0","2310937.03701593","","pietra","1","0","0","1","000132","46.17","[00009, 232/1, 00107, 00517]","[00009SP0364, 00009SP0365, 00009SP0393, 00107SP0114, 00107SP0157, 00107SP0170]"
"ACCATROV02000133","sponde","ACCA","assente","49.9999999998307","Plotting","no","0","0","generalizzata","nulla","TROV02","sponda","leggero","pubblica","ACCATROV02000133","assente","5034421.91957994","0","2310925.35630353","","pietra","1","0","0","1","000133","3.62","[00009, 232/1, 00107, 00517]","[00009SP0364, 00009SP0365, 00009SP0366, 00107SP0114, 00107SP0157, 00107SP0158]"
"ACCATROV02000134","sponde","ACCA","assente","49.9999999999477","Plotting","no","0","1","generalizzata","nulla","TROV02","sponda","leggero","pubblica","ACCATROV02000134","assente","5034413.97094147","0","2310921.4640826","","mattoni","0","3","0","0","000134","14.08","[00009, 232/1, 00107, 00517]","[00009SP0365, 00009SP0366, 00009SP0367, 00107SP0157, 00107SP0158, 00107SP0159]"
